actor,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted
Tom Sizemore,Wed May 19 02:56:17 +0000 2021,1394849363541864452,1394849363541864452,A Chance in the World Movie (2017) - Terrell Ransom Jr. Kelly Owens Tom Sizemore --&gt; https://t.co/fx2f4onjnB  #AChanceintheWorld #Movies2017,False,"{'hashtags': [{'text': 'AChanceintheWorld', 'indices': [113, 131]}, {'text': 'Movies2017', 'indices': [132, 143]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fx2f4onjnB', 'expanded_url': 'https://dai.ly/x81czet/', 'display_url': 'dai.ly/x81czet/', 'indices': [88, 111]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,"{'id': 1318810921653841920, 'id_str': '1318810921653841920', 'name': 'Film Trailer', 'screen_name': '4movietrailer', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 9, 'friends_count': 17, 'listed_count': 1, 'created_at': 'Wed Oct 21 07:06:53 +0000 2020', 'favourites_count': 54, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 750, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1318811088335466497/p1EUfs1i_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1318811088335466497/p1EUfs1i_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1318810921653841920/1603264113', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tom Sizemore,Wed May 19 02:20:12 +0000 2021,1394840282424877058,1394840282424877058,"@pelecastarb @JLMendoza_ Para mi, el más duro, después del Capitán y el sargento, que lo hace tom sizemore",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pelecastarb', 'name': 'Pelegrin Enrique Castillo A.', 'id': 1336046048532426756, 'id_str': '1336046048532426756', 'indices': [0, 12]}, {'screen_name': 'JLMendoza_', 'name': 'José Luis Mendoza', 'id': 193862468, 'id_str': '193862468', 'indices': [13, 24]}], 'urls': []}","{'iso_language_code': 'es', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3948319317333852e+18,1394831931733385219,1.3360460485324268e+18,1336046048532426756,pelecastarb,"{'id': 1102097941, 'id_str': '1102097941', 'name': 'Aneudys Olivo M', 'screen_name': 'AOlivoM', 'location': 'Republica Dominicana', 'description': 'Arquitectura+Beisbol+Humanidad, mas o menos eso soy yo', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 133, 'friends_count': 513, 'listed_count': 0, 'created_at': 'Fri Jan 18 21:40:44 +0000 2013', 'favourites_count': 14142, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2844, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1367918741871288328/5FUhe_qO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1367918741871288328/5FUhe_qO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1102097941/1402860790', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '01fcc4a23f17e1ed', 'url': 'https://api.twitter.com/1.1/geo/id/01fcc4a23f17e1ed.json', 'place_type': 'city', 'name': 'anto Domingo de Guzmán', 'full_name': 'anto Domingo de Guzmán, Dominican Republic', 'country_code': 'DO', 'country': 'Dominican Republic', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]}, 'attributes': {}}",,False,0,0,False,False
Tom Sizemore,Tue May 18 22:17:05 +0000 2021,1394779100619890698,1394779100619890698,"@14me24u2 @HistoryMuppet @RobertaLipp Ugh! Another one I forgot about!

That was such a weird one!  RDJ, Grodin, Al… https://t.co/8TcZfZquBG",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '14me24u2', 'name': 'Pat', 'id': 4906579282, 'id_str': '4906579282', 'indices': [0, 9]}, {'screen_name': 'HistoryMuppet', 'name': 'Muppet History', 'id': 1049365727705288704, 'id_str': '1049365727705288704', 'indices': [10, 24]}, {'screen_name': 'RobertaLipp', 'name': '(((Roberta Kina Hora Lipp)))', 'id': 2258996838, 'id_str': '2258996838', 'indices': [25, 37]}], 'urls': [{'url': 'https://t.co/8TcZfZquBG', 'expanded_url': 'https://twitter.com/i/web/status/1394779100619890698', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3947665945013944e+18,1394766594501394433,4906579282.0,4906579282,14me24u2,"{'id': 23593796, 'id_str': '23593796', 'name': 'ɥʇᴉǝʇuoW Ǝ uɥoſ', 'screen_name': 'johnemonteith', 'location': '', 'description': 'https://t.co/UIiN87IwPI\n\nI am committed to only posting positive stuff; feel free to follow for good news.', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/UIiN87IwPI', 'expanded_url': 'https://twitter.com/search?q=from%3Ajohnemonteith(exclude%3Amentions)&f=image', 'display_url': 'twitter.com/search?q=from%…', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 22, 'friends_count': 106, 'listed_count': 0, 'created_at': 'Tue Mar 10 13:56:29 +0000 2009', 'favourites_count': 971, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3141, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113184160464736256/ppAngqCc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113184160464736256/ppAngqCc_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23593796/1554239002', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tom Sizemore,Tue May 18 21:54:34 +0000 2021,1394773432777289741,1394773432777289741,"@johniadarola Heart and Souls - 1993

Robert Downey Jr.
Charles Grodin
Alfre Woodard
Kyra Sedgwick
Tom Sizemore",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'johniadarola', 'name': 'John Iadarola', 'id': 25694156, 'id_str': '25694156', 'indices': [0, 13]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3947324993144955e+18,1394732499314495493,25694156.0,25694156,johniadarola,"{'id': 847931066505625600, 'id_str': '847931066505625600', 'name': 'Lisa Berry', 'screen_name': 'LisaLaberry615', 'location': '', 'description': 'Jersey girl trapped in Tennessee. LGBTQ supporter. Proud Mom. #TransLivesMatter  1/20/21 was a good day.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 472, 'friends_count': 589, 'listed_count': 0, 'created_at': 'Fri Mar 31 21:58:14 +0000 2017', 'favourites_count': 3378, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2112, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1170038097104580609/7lKi87UK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1170038097104580609/7lKi87UK_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tom Sizemore,Tue May 18 20:09:19 +0000 2021,1394746944895930371,1394746944895930371,@PeterAPeel Thats not Tom Sizemore and Ryan Reynolds?? RIP CG,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PeterAPeel', 'name': 'Peter Avellino', 'id': 123055031, 'id_str': '123055031', 'indices': [0, 11]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3947191427798385e+18,1394719142779838469,123055031.0,123055031,PeterAPeel,"{'id': 1037751686, 'id_str': '1037751686', 'name': 'Mike Petrosky', 'screen_name': 'petrosky81', 'location': 'Inglewood, CA', 'description': ""East to West, I'm a contender with the best..."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 58, 'friends_count': 185, 'listed_count': 9, 'created_at': 'Wed Dec 26 18:29:59 +0000 2012', 'favourites_count': 34994, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 6223, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/765946474177843200/r1oCjgp6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/765946474177843200/r1oCjgp6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1037751686/1471450846', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tom Sizemore,Tue May 18 19:02:00 +0000 2021,1394730005998014467,1394730005998014467,"Heart and Souls / El cielo los esperaba (1993):

Dirigida por: Ron Underwood

Protagonizada por: Robert Downey Jr.,… https://t.co/DVldwQgaQA",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DVldwQgaQA', 'expanded_url': 'https://twitter.com/i/web/status/1394730005998014467', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1302450348729217027, 'id_str': '1302450348729217027', 'name': 'Disponible ahora en Metacritic', 'screen_name': 'disponibleenm', 'location': '', 'description': 'En metacritic se añaden películas cada semana, el objetivo de esta cuenta es buscar e informar sobre estas para que el publico pueda votarlas', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Sun Sep 06 03:36:03 +0000 2020', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 963, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1302458679447490560/5o4Zyz2H_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1302458679447490560/5o4Zyz2H_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tom Sizemore,Tue May 18 19:00:11 +0000 2021,1394729548760092680,1394729548760092680,"He was also in the lesser known film Heart and Souls 1993 that starred Robert Downey Jr., Alfre Woodward, Kira Sedgwick and Tom Sizemore.",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3947242486236488e+18,1394724248623648768,917897520.0,917897520,1007JasonBerry,"{'id': 917897520, 'id_str': '917897520', 'name': 'Jason Berry', 'screen_name': '1007JasonBerry', 'location': 'Austin, TX', 'description': 'Living life as it should be.  Advocating for those who need a voice.  🤘🏽 Hook Em fan. Twinning at its finest.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 77, 'friends_count': 127, 'listed_count': 3, 'created_at': 'Thu Nov 01 00:00:02 +0000 2012', 'favourites_count': 701, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1486, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1198641747171123200/oZPrPgVU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1198641747171123200/oZPrPgVU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/917897520/1483661888', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Tom Sizemore,Tue May 18 18:53:10 +0000 2021,1394727781531983877,1394727781531983877,@tcm @THR You’ve left off one of Mr. Grodin’s best performances: “Heart and Souls” a delightful movie with… https://t.co/MWWxgXFU3N,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tcm', 'name': 'TCM', 'id': 25071402, 'id_str': '25071402', 'indices': [0, 4]}, {'screen_name': 'THR', 'name': 'The Hollywood Reporter', 'id': 17446621, 'id_str': '17446621', 'indices': [5, 9]}], 'urls': [{'url': 'https://t.co/MWWxgXFU3N', 'expanded_url': 'https://twitter.com/i/web/status/1394727781531983877', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.3947188547655967e+18,1394718854765596675,25071402.0,25071402,tcm,"{'id': 150788813, 'id_str': '150788813', 'name': 'Scott Holleran', 'screen_name': 'ScottHolleran', 'location': 'Southern California', 'description': 'Writer | ex-Box Office Mojo, FilmStruck; articles in WSJ, The Advocate, TCM, Detroit News, LA Times | Read @Autonomia2021 at https://t.co/H2A8I2cr3o', 'url': 'https://t.co/kHNkX4GEwg', 'entities': {'url': {'urls': [{'url': 'https://t.co/kHNkX4GEwg', 'expanded_url': 'http://www.ScottHolleran.com', 'display_url': 'ScottHolleran.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/H2A8I2cr3o', 'expanded_url': 'https://scottholleran.substack.com/', 'display_url': 'scottholleran.substack.com', 'indices': [125, 148]}]}}, 'protected': False, 'followers_count': 1059, 'friends_count': 320, 'listed_count': 61, 'created_at': 'Tue Jun 01 20:45:27 +0000 2010', 'favourites_count': 21729, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 22709, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1352627014755225602/ikYUPXXh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1352627014755225602/ikYUPXXh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/150788813/1386306449', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}",,,,,False,5,10,False,False
Avinash,Wed May 19 17:02:41 +0000 2021,1395062366828597250,1395062366828597250,@hereisyourdad @rohan46801066 @Lokanshi2 @jaslyfankhushi @HarshSidMania @Isha_loves_sid @sidhear67 @sidheart_unity… https://t.co/HxcDPTVexg,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hereisyourdad', 'name': 'Avinash Pandit', 'id': 1321345814308868096, 'id_str': '1321345814308868096', 'indices': [0, 14]}, {'screen_name': 'rohan46801066', 'name': 'Parth_sidheart', 'id': 888889699753893888, 'id_str': '888889699753893888', 'indices': [15, 29]}, {'screen_name': 'Lokanshi2', 'name': 'S.S FAN 🙏😍', 'id': 1377933488343502858, 'id_str': '1377933488343502858', 'indices': [30, 40]}, {'screen_name': 'jaslyfankhushi', 'name': '@pahadi girl(Khushi ❤️)', 'id': 1351203011629096963, 'id_str': '1351203011629096963', 'indices': [41, 56]}, {'screen_name': 'HarshSidMania', 'name': 'Harshit👊SidHeart✊', 'id': 1313916534163562496, 'id_str': '1313916534163562496', 'indices': [57, 71]}, {'screen_name': 'Isha_loves_sid', 'name': 'Isha Loves Sid ❤️BBB3 🔥', 'id': 1268131739966287872, 'id_str': '1268131739966287872', 'indices': [72, 87]}, {'screen_name': 'sidhear67', 'name': 'Lover Agastya 🇮🇳❤', 'id': 1312838282925928448, 'id_str': '1312838282925928448', 'indices': [88, 98]}, {'screen_name': 'sidheart_unity', 'name': 'Iconic Sidharth', 'id': 1203538019820720130, 'id_str': '1203538019820720130', 'indices': [99, 114]}], 'urls': [{'url': 'https://t.co/HxcDPTVexg', 'expanded_url': 'https://twitter.com/i/web/status/1395062366828597250', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'ht', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3950612753616486e+18,1395061275361648642,1.321345814308868e+18,1321345814308868096,hereisyourdad,"{'id': 806777561376141312, 'id_str': '806777561376141312', 'name': 'ƉĦɌɄ⩔❤️$ƗƉĦɆ₳Ɍ₮$❤️', 'screen_name': 'dhruvraval0126', 'location': 'Mars', 'description': '💞dieheart 💞fan of #sidharthshukla \n   \n         dosti karoge toh dosti karunga dil se aur dusamni😈karo ge toh ga*d faad dunga\n        #sidHearts hu dil se', 'url': 'https://t.co/xTG5iFzwE4', 'entities': {'url': {'urls': [{'url': 'https://t.co/xTG5iFzwE4', 'expanded_url': 'https://instagram.com/realsidharthshukla?igshid=9sc2amfi6sib', 'display_url': 'instagram.com/realsidharthsh…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 723, 'friends_count': 745, 'listed_count': 1, 'created_at': 'Thu Dec 08 08:28:54 +0000 2016', 'favourites_count': 4975, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 12917, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1379127015295516673/vZG0oroM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1379127015295516673/vZG0oroM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/806777561376141312/1617644617', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Avinash,Wed May 19 17:00:36 +0000 2021,1395061839143202820,1395061839143202820,@Deepakmm_93 @Rakshit61813653 @avinash_jh83 Ur right,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Deepakmm_93', 'name': 'Deepakmm_93', 'id': 2952321146, 'id_str': '2952321146', 'indices': [0, 12]}, {'screen_name': 'Rakshit61813653', 'name': 'Rakshith shetty', 'id': 1161806776397893635, 'id_str': '1161806776397893635', 'indices': [13, 29]}, {'screen_name': 'avinash_jh83', 'name': 'Avi Malenadu', 'id': 715379904368381952, 'id_str': '715379904368381952', 'indices': [30, 43]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3950045435538596e+18,1395004543553859587,2952321146.0,2952321146,Deepakmm_93,"{'id': 878478509722750976, 'id_str': '878478509722750976', 'name': 'Maruti M', 'screen_name': 'Maruti_m16', 'location': 'Akhanda BHĀRAT ', 'description': 'GREAT SANATANI🔱\nOnce Again Make Bharat VishvaGuru. \nBsc Student.JSR👑🇮🇳👑🚩🔱\n🦋कर्मण्येवाधिकारस्ते:📿', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 205, 'friends_count': 463, 'listed_count': 0, 'created_at': 'Sat Jun 24 05:02:52 +0000 2017', 'favourites_count': 36053, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7992, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1393250252300292102/B342PqwU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1393250252300292102/B342PqwU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/878478509722750976/1575116772', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
Avinash,Wed May 19 16:58:07 +0000 2021,1395061217266343938,1395061217266343938,"@avinash_jh83 ಅದರ ಮುಂದಿನ ವಾಕ್ಯ 
ಅಹಿಂಸಾ ಪರಮೋಧರ್ಮ ಧರ್ಮ ಹಿಂಸಾ ತಥೈವಚ...",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'avinash_jh83', 'name': 'Avi Malenadu', 'id': 715379904368381952, 'id_str': '715379904368381952', 'indices': [0, 13]}], 'urls': []}","{'iso_language_code': 'kn', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3949256606535885e+18,1394925660653588481,7.15379904368382e+17,715379904368381952,avinash_jh83,"{'id': 878478509722750976, 'id_str': '878478509722750976', 'name': 'Maruti M', 'screen_name': 'Maruti_m16', 'location': 'Akhanda BHĀRAT ', 'description': 'GREAT SANATANI🔱\nOnce Again Make Bharat VishvaGuru. \nBsc Student.JSR👑🇮🇳👑🚩🔱\n🦋कर्मण्येवाधिकारस्ते:📿', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 205, 'friends_count': 463, 'listed_count': 0, 'created_at': 'Sat Jun 24 05:02:52 +0000 2017', 'favourites_count': 36053, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 7992, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1393250252300292102/B342PqwU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1393250252300292102/B342PqwU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/878478509722750976/1575116772', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False
